productname;newprice;oldprice;link
Deutscher Spargel Weiß Geschält 500g (Deutschland);6,36;8,49;https://www.goflink.com//de-DE/shop/product/deutscher-spargel-weiss-geschalt-500g-deutschland-11017201/
Eisbergsalat 1 Stk (Deutschland);0,91;1,19;https://www.goflink.com//de-DE/shop/product/eisbergsalat-1-stk-deutschland-11012677/
Eisbergsalat 1 Stk (Polen);0,91;1,19;https://www.goflink.com//de-DE/shop/product/eisbergsalat-1-stk-polen-11012853/
Eisbergsalat 1 Stk (Spanien);0,91;1,19;https://www.goflink.com//de-DE/shop/product/eisbergsalat-kl-ii-spanien-11011397/
Eisbergsalat 1 Stk. (Italien);0,91;1,19;https://www.goflink.com//de-DE/shop/product/eisbergsalat-1-stk-italien-11016590/
Eisbergsalat 1 Stk. (Niederlande);0,91;1,19;https://www.goflink.com//de-DE/shop/product/eisbergsalat-1-stk-niederlande-11013197/
Emmi Caffe Latte Cappuccino 230ml;1,29;1,79;https://www.goflink.com//de-DE/shop/product/emmi-caffe-latte-cappuccino-230ml-11014230/
Emmi Caffe Latte Doubl. Zero Macch. 230ml;1,29;1,79;https://www.goflink.com//de-DE/shop/product/emmi-caffe-latte-doubl-zero-macch-230ml-11017257/
Emmi Caffe Latte Vanille 230ml;1,29;1,79;https://www.goflink.com//de-DE/shop/product/emmi-caffe-latte-vanille-230ml-11017258/
Emmi Caffé Latte Macchiato 0,23l;1,29;1,79;https://www.goflink.com//de-DE/shop/product/emmi-caffe-latte-macchiato-230ml-11013126/
Erdbeeren 250g (Deutschland);2,29;2,79;https://www.goflink.com//de-DE/shop/product/erdbeeren-250g-deutschland-11016442/
Erdbeeren 250g (Griechenland);2,29;2,79;https://www.goflink.com//de-DE/shop/product/erdbeeren-250g-griechenland-11016445/
Erdbeeren 250g (Marokko);2,29;2,79;https://www.goflink.com//de-DE/shop/product/erdbeeren-250g-marokko-11016446/
Erdbeeren 250g (Niederlande);2,29;2,79;https://www.goflink.com//de-DE/shop/product/erdbeeren-250g-niederlande-11016443/
Erdbeeren 250g (Spanien);2,29;2,79;https://www.goflink.com//de-DE/shop/product/erdbeeren-250g-spanien-11016447/
Erdbeeren 250g (Ägypten);2,29;2,79;https://www.goflink.com//de-DE/shop/product/erdbeeren-250g-agypten-11016444/
Gaensefurther Classic 1l;0,69;0,89;https://www.goflink.com//de-DE/shop/product/gaensefurther-classic-1l-11016776/
Gaensefurther Medium 1l;0,69;0,89;https://www.goflink.com//de-DE/shop/product/gaensefurther-medium-1l-11016775/
Gaensefurther Naturelle 1l;0,69;0,89;https://www.goflink.com//de-DE/shop/product/gaensefurther-naturelle-1l-11016779/
Iglo Filegro Crunch'n Fisch 250g (5 Stück);2,59;3,39;https://www.goflink.com//de-DE/shop/product/iglo-filegro-crunchn-fisch-250g-5-stuck-11017164/
Iglo Filegro Müllerin Art 250g;2,59;3,39;https://www.goflink.com//de-DE/shop/product/iglo-filegro-mullerin-art-250g-11015016/
Iglo Filegro Ofen-Backfisch 240g;2,59;3,39;https://www.goflink.com//de-DE/shop/product/iglo-filegro-ofen-backfisch-240g-11015015/
John & John Crisps Deep Blue Sea Salt 150g;1,99;2,99;https://www.goflink.com//de-DE/shop/product/john-and-john-crisps-deep-blue-sea-salt-150g-11017001/
John & John Crisps Sweet Chili & Red Pepper 150g;1,99;2,99;https://www.goflink.com//de-DE/shop/product/john-and-john-crisps-sweet-chili-and-red-pepper-150g-11017002/
Kerrygold Cheddar Scheiben 6 Monate gereift 48% Fett. abs. 150g;1,59;2,49;https://www.goflink.com//de-DE/shop/product/kerrygold-cheddar-scheiben-6-monate-gereift-150g-11011660/
Lentini Bio Pizza Calabrese 450g;5,49;6,99;https://www.goflink.com//de-DE/shop/product/lentini-bio-pizza-calabrese-450g-11016254/
Lentini Bio Pizza Margherita 400g;4,79;5,99;https://www.goflink.com//de-DE/shop/product/lentini-bio-pizza-margherita-400g-11016253/
Mango 1 Stk. (Brasilien);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-peru-1-stk-11010742/
Mango 1 Stk. (Burkina-Faso);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-burkina-faso-11017789/
Mango 1 Stk. (Chile);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-chile-11012883/
Mango 1 Stk. (Costa Rica);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-costa-rica-11014719/
Mango 1 Stk. (Ecuador);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-ecuador-11016546/
Mango 1 Stk. (Elfenbeinküste);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-elfenbeinkuste-11012884/
Mango 1 Stk. (Israel);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-israel-11014400/
Mango 1 Stk. (Kolumbien);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-kolumbien-11016636/
Mango 1 Stk. (Mali);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-mali-11017790/
Mango 1 Stk. (Mexiko);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-mexiko-11013232/
Mango 1 Stk. (Peru);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-peru-11012188/
Mango 1 Stk. (Puerto Rico);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-puerto-rico-11012882/
Mango 1 Stk. (Senegal);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-1-stk-senegal-11017792/
Mango 1 Stk. (Spanien);1,49;1,99;https://www.goflink.com//de-DE/shop/product/mango-kl-ii-spanien-1-stk-11011382/
Milka Muffin gefüllt 2er 220g;3,69;0;https://www.goflink.com//de-DE/shop/product/milka-muffin-gefullt-2er-11015713/
O-Mochi Cheesecake Salted Caramel 180g (6 Stück);3,79;4,99;https://www.goflink.com//de-DE/shop/product/o-mochi-mochi-eis-salted-caramel-6-stuck-180g-11014176/
O-Mochi Muchos Kokos 180g (6 Stück);3,79;4,99;https://www.goflink.com//de-DE/shop/product/o-mochi-mochi-eis-coconut-6-stuck-180g-11013453/
O-Mochi Tango Mango 180g (6 Stück);3,79;4,99;https://www.goflink.com//de-DE/shop/product/o-mochi-tango-mango-180g-6-stuck-11016772/
O-Mochi Wow Kakao 180g (6 Stück);3,79;4,99;https://www.goflink.com//de-DE/shop/product/o-mochi-wow-kakao-180g-6-stuck-11016773/
Oreo Muffin 2er Blister 220g;3,69;0;https://www.goflink.com//de-DE/shop/product/oreo-muffin-2er-11015714/
Patros Original Feta Würzig 45% Fett. i. Tr. 150g;1,99;2,49;https://www.goflink.com//de-DE/shop/product/patros-original-feta-wurzig-150g-11011261/
Paulaner Weißbier Alkoholfrei  0,0% 0,5l;0,79;0,99;https://www.goflink.com//de-DE/shop/product/paulaner-hefe-weissbier-alkoholfrei-0-0-0-5l-11017366/
Paulaner Weißbier Naturtrüb 0,5l;0,79;0,99;https://www.goflink.com//de-DE/shop/product/paulaner-hefe-weissbier-naturtrub-5-5-0-5l-11011655/
Rosbacher Klassik 1l;0,69;0,99;https://www.goflink.com//de-DE/shop/product/rosbacher-klassik-1l-11015591/
Rosbacher Medium 1l;0,69;0,99;https://www.goflink.com//de-DE/shop/product/rosbacher-medium-1l-11015592/
Rosbacher Naturell 1l;0,69;0,99;https://www.goflink.com//de-DE/shop/product/rosbacher-naturell-1l-11015593/
Spargel Grün 400g (Deutschland);5,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-400g-deutschland-11017528/
Spargel Grün 400g (Italien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-spanien-400g-11011741/
Spargel Grün 400g (Spanien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-400g-spanien-11016746/
Spargel Grün 450g (Peru);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-450g-11011724/
Spargel Grün 500g (Deutschland);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-kl-i-deutschland-11011626/
Spargel Grün 500g Bund (Italien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-italien-11012843/
Spargel Grün 500g Bund (Ungarn);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-ungarn-11012842/
Spargel Grün Bund 500g (Spanien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-kl-i-spanien-11010708/
Spargel Grün 400g (Deutschland);5,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-400g-deutschland-11017528/
Spargel Grün 400g (Italien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-spanien-400g-11011741/
Spargel Grün 400g (Spanien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-400g-spanien-11016746/
Spargel Grün 450g (Peru);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-450g-11011724/
Spargel Grün 500g (Deutschland);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-kl-i-deutschland-11011626/
Spargel Grün 500g Bund (Italien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-italien-11012843/
Spargel Grün 500g Bund (Ungarn);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-ungarn-11012842/
Spargel Grün Bund 500g (Spanien);4,99;0;https://www.goflink.com//de-DE/shop/product/spargel-grun-500g-bund-kl-i-spanien-11010708/
Tanqueray Black Royale 41,3% vol. 0,7l;11,99;23,99;https://www.goflink.com//de-DE/shop/product/tanqueray-black-royale-41-3-0-7l-11012961/
3Bears Porridge Exotische Früchte 400g;1,50;4,99;https://www.goflink.com//de-DE/shop/product/3bears-porridge-exotische-fruchte-400g-11011588/
5 GUM Wassermelone 35 Dragees;0,78;2,59;https://www.goflink.com//de-DE/shop/product/5-gum-wassermelone-35-dragees-11015264/
5 Gum Spearmint 8 Stk.;0,69;0,99;https://www.goflink.com//de-DE/shop/product/5-gum-spearmint-8-stk-11012005/
7 Days Bake Rolls Brot Chips Knoblauch 250g;0,45;1,49;https://www.goflink.com//de-DE/shop/product/7-days-bake-rolls-brot-chips-knoblauch-250g-11012008/
A6mani Lifili Primitivo Salento 0,75l;3,29;6,59;https://www.goflink.com//de-DE/shop/product/a6mani-lifili-primitivo-salento-0-75l-11012531/
Alde Gott Rot & Süß Spätburgunder 0,75l;7,49;0;https://www.goflink.com//de-DE/shop/product/alde-gott-rot-and-suss-spatburgunder-0-75l-11015815/
Alpro Cashew Drink 1l;1,29;2,59;https://www.goflink.com//de-DE/shop/product/alpro-cashew-drink-1l-11015283/
Alpro Haselnuss Drink 1l;2,02;2,89;https://www.goflink.com//de-DE/shop/product/alpro-haselnuss-drink-1l-11015282/
Alpro Mandeldrink 1l;1,44;2,89;https://www.goflink.com//de-DE/shop/product/alpro-mandel-drink-1l-11010201/
Altenburger Ziegen-Camembert 50% 200g;3,19;3,99;https://www.goflink.com//de-DE/shop/product/altenburger-ziegen-camembert-50-200g-11013588/
Altos Ibericos Torres Rioja DOCa. 0,75l;7,34;10,49;https://www.goflink.com//de-DE/shop/product/altos-ibericos-torres-0-75l-11015499/
Apple Externe MagSafe Batterie für iPhone Series12/13;87,20;109,00;https://www.goflink.com//de-DE/shop/product/apple-externe-magsafe-batterie-fur-iphone-series12-13-11015471/
Augustiner Edelstoff 0,5l;0,95;1,19;https://www.goflink.com//de-DE/shop/product/augustiner-edelstoff-0-5l-11011711/
Aurora Roggenmehl Type 1150 1kg;0,99;1,99;https://www.goflink.com//de-DE/shop/product/aurora-roggenmehl-type-1150-1kg-11015078/
BOTEANICALS No. 3 Bio grüne Minze-Rosmarin-Zitronenschale 80g;10,49;20,99;https://www.goflink.com//de-DE/shop/product/boteanicals-no-3-grune-minze-rosmarin-zitronenschale-80g-11016353/
BOTEANICALS No. 53 Bio Grüntee Sencha-Kurkuma-Maracuja 100g;6,30;20,99;https://www.goflink.com//de-DE/shop/product/boteanicals-no-53-gruntee-sencha-kurkuma-maracuja-100g-11016354/
BOTEANICALS No. 63 Bio Kamille-Lavendel-Bourbon Vanille 50g;10,49;20,99;https://www.goflink.com//de-DE/shop/product/boteanicals-no-63-kamille-lavendel-bourbon-vanille-50g-11016352/
BRAINEFFECT Hemp 5 Hanföl 10ml;9,30;30,99;https://www.goflink.com//de-DE/shop/product/braineffect-hemp-5-hanfol-11012688/
BRAINEFFECT Sleep Spray;20,99;0;https://www.goflink.com//de-DE/shop/product/braineffect-sleep-spray-11012687/
BRLO German IPA 0,33l;1,39;1,99;https://www.goflink.com//de-DE/shop/product/brlo-german-ipa-7-0-0-33l-11011646/
Bacardi Cola 10% vol. Dose 0,33l;0,84;2,79;https://www.goflink.com//de-DE/shop/product/bacardi-cola-10-330ml-11012515/
Bad Dove Verwöhnendes Cremebad 750ml;0,90;2,99;https://www.goflink.com//de-DE/shop/product/bad-dove-verwohnendes-cremebad-750ml-11015405/
Bad Reichenhaller Jodsalz Fluorid+Folsäure 500g;0,79;0,99;https://www.goflink.com//de-DE/shop/product/bad-reichenhaller-jodsalz-fluorid-folsaure-500g-11010822/
Badekristalle Kneipp Tiefenentspannung 60g;0,39;1,29;https://www.goflink.com//de-DE/shop/product/kneipp-badekristalle-tiefenentspannung-11014546/
Badeöl Kneipp Gesundheit Rückenwohl 100ml;1,35;4,49;https://www.goflink.com//de-DE/shop/product/kneipp-gesundheitsbad-ruckenwohl-100ml-11014550/
Badeöl Kneipp Tiefenentspanung 100ml;2,24;4,49;https://www.goflink.com//de-DE/shop/product/kneipp-badeol-tiefenentspannung-100ml-11014551/
Baetter Baking Bio-Backmischung Lebkuchen (glutenfrei) 355g;1,50;4,99;https://www.goflink.com//de-DE/shop/product/baetter-baking-bio-backmischung-lebkuchen-glutenfrei-355g-11015171/
Bahlsen Ohne Gleichen Vollmilch 125g;1,83;2,29;https://www.goflink.com//de-DE/shop/product/bahlsen-ohne-gleichen-vollmilch-125g-11015288/
Barebells Protein Bar Double Bite Caramel Crisp 55g;2,07;2,59;https://www.goflink.com//de-DE/shop/product/barebells-protein-bar-double-bite-caramel-crisp-55g-11015916/
Barilla Collezione Casarecce Kichererbsen 250g;0,99;3,29;https://www.goflink.com//de-DE/shop/product/barilla-collezione-casarecce-500g-11013066/
Becks Blue alkoholfrei 0,33l;0,27;0,89;https://www.goflink.com//de-DE/shop/product/becks-blue-alkoholfrei-0-33l-11011172/
Becks Gold 0,33l;0,44;0,89;https://www.goflink.com//de-DE/shop/product/becks-gold-4-9-0-33l-11010005/
Becks Green Lemon 0,33l;0,44;0,89;https://www.goflink.com//de-DE/shop/product/becks-green-lemon-2-5-330ml-11013452/
Becks unfiltered 0,33l;0,44;0,89;https://www.goflink.com//de-DE/shop/product/becks-unfiltered-330ml-11013389/
Bellavitano Whiskey 45% 150g;1,74;5,79;https://www.goflink.com//de-DE/shop/product/bellavitano-whiskey-45-150g-11014933/
Belsazar Aperitif Vermouth Rosé 18% vol. 0,75L;8,99;17,99;https://www.goflink.com//de-DE/shop/product/belsazar-vermouth-rose-vermouth-18-0-7l-11012640/
Bembel with Care Winter-Apfelwein 0,5l Dose;1,11;1,39;https://www.goflink.com//de-DE/shop/product/bembel-with-care-winter-apfelwein-0-5l-dose-11015226/
Benediktiner Hell 0,5l;0,83;1,19;https://www.goflink.com//de-DE/shop/product/benediktiner-hell-5-500ml-11013933/
Benediktiner Weißbier Naturtrüb 0,5l;0,36;1,19;https://www.goflink.com//de-DE/shop/product/benediktiner-weissbier-naturtrub-5-4-500ml-11013934/
Beneful Trockenfutter mit Rind 1,5kg;3,19;3,99;https://www.goflink.com//de-DE/shop/product/beneful-trockenfutter-mit-rind-1-5kg-11015422/
Berliner Berg Lager 0,33l;0,51;1,69;https://www.goflink.com//de-DE/shop/product/berliner-berg-lager-5-0-0-33l-11011639/
Better Lunch Project Orientalischer Schmortopf 400g;5,43;6,79;https://www.goflink.com//de-DE/shop/product/better-lunch-project-orientalischer-schmortopf-400g-11015652/
Bio Berta's Raclette 45% 450g;13,59;0;https://www.goflink.com//de-DE/shop/product/bio-bertas-raclette-45-450g-11014938/
Bio Gourmet Kokosraspeln 250g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/bio-gourmet-kokosraspeln-250g-11015545/
Bio Pfefferrebell 50% 175g;1,50;4,99;https://www.goflink.com//de-DE/shop/product/bio-pfefferrebell-50-175g-11015155/
Bitburger Pils Alkoholfrei 0,33l;0,27;0,89;https://www.goflink.com//de-DE/shop/product/bitburger-pils-alkoholfrei-0-33l-11010003/
Bomb Eierlikör 17% vol.  0,70l;7,20;23,99;https://www.goflink.com//de-DE/shop/product/jacopo-poli-bomb-liquore-a-base-di-uova-eierlikor-0-7-l-11015732/
Bombay Sapphire Gin Tonic 10% vol. Dose 0,25l;0,90;2,99;https://www.goflink.com//de-DE/shop/product/bombay-tonic-10-0-33l-11012032/
Bonne Maman Erdbeer-Walderdbeer-Konfitüre 370g;2,09;2,99;https://www.goflink.com//de-DE/shop/product/bonne-maman-erdbeer-walderdbeer-konfiture-370g-11011935/
Bonta Diva Tiramisu 2x90g;0,69;2,29;https://www.goflink.com//de-DE/shop/product/bonta-diva-tiramisu-2x90g-11014780/
Borchers Erythrit Streusüße 400g;3,99;4,99;https://www.goflink.com//de-DE/shop/product/borchers-erythrit-streususse-400g-11015334/
Borchers Stevia-Streusüße 75g;0,81;2,69;https://www.goflink.com//de-DE/shop/product/borchers-stevia-streususse-75g-11015335/
BraTee Zitrone 0,75l;1,35;1,69;https://www.goflink.com//de-DE/shop/product/bratee-zitrone-750ml-11013661/
Breitsamer Dreierlei Honig 3x67g;1,05;3,49;https://www.goflink.com//de-DE/shop/product/breitsamer-dreierlei-honig-3x67g-11015364/
BrewDog Pale Ale 0,33l;0,57;1,89;https://www.goflink.com//de-DE/shop/product/brewdog-pale-ale-0-33l-11013962/
BrewDog Punk IPA 0,33l;0,94;1,89;https://www.goflink.com//de-DE/shop/product/brewdog-punk-ipa-0-33l-11013961/
Breyers Vegan Chocolate & Hazelnut 465ml;1,95;6,49;https://www.goflink.com//de-DE/shop/product/breyers-vegan-chocolate-hazelnut-eiscreme-465ml-11013113/
Buitenverwachting Meifort WO. Coastal Region - 0,75l;6,99;9,99;https://www.goflink.com//de-DE/shop/product/buitenverwachting-meifort-wo-coastal-region-0-75l-11015493/
Buitenverwachting Sauvignon Blanc W.O. Constancia 0,75l;4,99;9,99;https://www.goflink.com//de-DE/shop/product/buitenverwachting-sauvignon-blanc-wo-constancia-0-75l-11015492/
Bulleit Bourbon American Whiskey 45% vol. 0,7l;13,99;27,99;https://www.goflink.com//de-DE/shop/product/bulleit-bourbon-45-0-7l-11012634/
Cadbury Wunderbar 185g (5x37g);0,78;2,59;https://www.goflink.com//de-DE/shop/product/cadbury-wunderbar-5x37g-11013616/
Campo Verde demeter Bio Dinkelmehl Typ 630 1kg;3,19;3,99;https://www.goflink.com//de-DE/shop/product/campo-verde-demeter-bio-dinkelmehl-typ-630-1kg-11013010/
Cardenal mit Trüffel 50% 150g;2,04;6,79;https://www.goflink.com//de-DE/shop/product/cardenal-mit-truffel-50-150g-11014924/
Carpe Diem Zitrone-Ingwer 0,5l;0,90;1,29;https://www.goflink.com//de-DE/shop/product/carpe-diem-zitrone-ingwer-0-5l-11015242/
Chandon Garden Spritz 0,7l;10,99;21,99;https://www.goflink.com//de-DE/shop/product/chandon-garden-spritz-11-5-0-7l-11012495/
Chocolate and Love Milk Hazelnut 80g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/chocolate-and-love-milk-hazelnut-80g-11015657/
Chocolate and Love Mint 80g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/chocolate-and-love-mint-80g-11015655/
Chocolate and Love Sea Salt & Caramel 80g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/chocolate-and-love-sea-salt-and-caramel-80g-11015656/
Coca Cola Light 0,33l;0,69;0,99;https://www.goflink.com//de-DE/shop/product/coca-cola-light-0-3l-11010358/
Collegeblock Student DIN A5 kariert;0,49;0,99;https://www.goflink.com//de-DE/shop/product/collegeblock-student-din-a5-kariert-11014270/
Coppenrath & Wiese Bunte Sahneplatte 800g;3,45;11,49;https://www.goflink.com//de-DE/shop/product/coppenrath-and-wiese-bunte-sahneplatte-800g-11015050/
Corona Extra 0,355l;0,69;1,39;https://www.goflink.com//de-DE/shop/product/corona-extra-4-9-0-35l-11010006/
Cupper Lovely Selection 24 Beutel;1,99;3,99;https://www.goflink.com//de-DE/shop/product/cupper-lovely-selection-11015661/
Davert Bio Cashewmus 250g;2,52;8,39;https://www.goflink.com//de-DE/shop/product/davert-bio-cashewmus-250g-11013784/
Davert Bio Kakao Nibs 180g;1,50;4,99;https://www.goflink.com//de-DE/shop/product/davert-bio-kakao-nibs-180g-11013148/
Davert Tahin Sesammus Bio 250g;3,19;3,99;https://www.goflink.com//de-DE/shop/product/davert-tahin-sesammus-bio-250g-11013781/
Davert braunes Mandelmus Bio 250g;3,64;7,29;https://www.goflink.com//de-DE/shop/product/davert-braunes-mandelmus-bio-250g-11013782/
Davert weißes Mandelmus Bio 250g;2,52;8,39;https://www.goflink.com//de-DE/shop/product/davert-weisses-mandelmus-bio-250g-11013783/
De Cecco Casareccia 500g;2,07;2,59;https://www.goflink.com//de-DE/shop/product/de-cecco-casareccia-500g-11010767/
De Cecco Penne Rigate 500g;0,78;2,59;https://www.goflink.com//de-DE/shop/product/de-cecco-penne-rigate-500g-11010764/
Del Fiore Mango Lemongrass Bio & Vegan 500ml;7,29;0;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-mango-und-lemongrass-500-ml-11012903/
Del Fiore Zitrone Ingwer Bio & Vegan 500ml;7,29;0;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-zitrone-und-ingwer-500-ml-11012904/
Deli Oliven mit Knoblauch 165g;0,75;2,50;https://www.goflink.com//de-DE/shop/product/deli-oliven-mit-knoblauch-165g-11015534/
Deli Oliven mit Weißem Käse 165g;1,75;2,50;https://www.goflink.com//de-DE/shop/product/deli-oliven-mit-weissem-kase-165g-11015541/
Diebels Altbier 0,33l;0,27;0,89;https://www.goflink.com//de-DE/shop/product/diebels-altbier-330ml-11011631/
Dinzler Bio Espressokapseln Peru 10 Kapseln;2,40;8,00;https://www.goflink.com//de-DE/shop/product/dinzler-bio-espressokapseln-peru-10-kapseln-11015178/
Dirtea Candy Eistee Dose 0,5l;0,42;1,39;https://www.goflink.com//de-DE/shop/product/dirtea-candy-shop-eistee-05l-11013849/
Doppio Passo Salento Primitivo 0,75l;4,24;8,49;https://www.goflink.com//de-DE/shop/product/doppio-passo-salento-primitivo-13-0-75l-2020-11012082/
Dr. Oetker Backfeste Puddingcreme 40g;0,27;0,89;https://www.goflink.com//de-DE/shop/product/dr-oetker-backfeste-puddingcreme-40g-11015336/
Dr. Oetker Backmischung Käsekuchen 600g;0,78;2,59;https://www.goflink.com//de-DE/shop/product/dr-oetker-kasekuchen-600g-11010119/
Dr. Oetker Bourbon Vanille Paste 50g;1,20;3,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-bourbon-vanille-paste-50g-11015081/
Dr. Oetker Bourbon Vanille-Extrakt 35ml;0,90;2,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-bourbon-vanille-extrakt-35ml-11013140/
Dr. Oetker Butter-Vanille-Aroma 4er Pack;0,30;0,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-butter-vanille-aroma-4er-pack-11015249/
Dr. Oetker Cheesecake American Style Lemon 355g;1,99;3,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-cheesecake-american-style-lemon-355g-11015338/
Dr. Oetker Finesse Geriebene Zitronenschale 18g;0,30;0,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-finesse-geriebene-zitronenschale-18g-11015250/
Dr. Oetker Haselnüsse gemahlen 100g;0,87;2,89;https://www.goflink.com//de-DE/shop/product/dr-oetker-haselnusse-gemahlen-100g-11015251/
Dr. Oetker Kuvertüre Vollmilch 150g;0,60;1,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-kuverture-vollmilch-150g-11011858/
Dr. Oetker Kuvertüre Zartbitter 150g;0,60;1,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-kuverture-zartbitter-150g-11011859/
Dr. Oetker Mandeln Gemahlen 100g;0,84;2,79;https://www.goflink.com//de-DE/shop/product/dr-oetker-mandeln-gemahlen-100g-11015084/
Dr. Oetker Mandeln gehackt 100g;0,84;2,79;https://www.goflink.com//de-DE/shop/product/dr-oetker-mandeln-gehackt-100g-11015083/
Dr. Oetker Mohn Back 250g;0,78;2,59;https://www.goflink.com//de-DE/shop/product/dr-oetker-mohn-back-250g-11015085/
Dr. Oetker Seelenwärmer Schoko 99g;0,39;1,29;https://www.goflink.com//de-DE/shop/product/dr-oetker-seelenwarmer-schoko-99g-11010139/
Dr. Oetker Seelenwärmer Vanille 75g;0,39;1,29;https://www.goflink.com//de-DE/shop/product/dr-oetker-seelenwarmer-vanille-75g-11010140/
Dr. Oetker Tortenguss Klar Ungezuckert 3er Pack;0,30;0,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-tortenguss-klar-3er-11010156/
Dr. Oetker Tortenguss Rot Ungezuckert 3er Pack;0,30;0,99;https://www.goflink.com//de-DE/shop/product/dr-oetker-tortenguss-rot-3er-11010157/
Duschgel Lavera Hydro Feeling 2 in 1 200ml;1,69;3,39;https://www.goflink.com//de-DE/shop/product/lavera-duschgel-hydro-feeling-2-in1-200ml-11014060/
