productname;newprice;oldprice;link
Ehrmann Protein Chocolate Pudding 200g;1,49;0;https://www.goflink.com//de-DE/shop/product/ehrmann-protein-chocolate-pudding-200g-11010530/
Ehrmann Protein Vanilla Pudding 200g;1,49;0;https://www.goflink.com//de-DE/shop/product/ehrmann-protein-vanilla-pudding-200g-11010531/
Schwarzwaldmilch Protein Joghurt 0,9% 400g;1,99;0;https://www.goflink.com//de-DE/shop/product/schwarzwaldmilch-protein-joghurt-0-9-400g-11015900/
Schwarzwaldmilch Protein Quark Creme 0,2% 250g;0,99;0;https://www.goflink.com//de-DE/shop/product/schwarzwaldmilch-protein-quark-creme-0-2-250g-11015903/
Foodspring Whey Protein Schokolade 330g;7,84;15,69;https://www.goflink.com//de-DE/shop/product/foodspring-whey-protein-schokolade-330g-11015913/
HANS Bio-Powerproteinmix 360g;11,99;0;https://www.goflink.com//de-DE/shop/product/hans-bio-powerproteinmix-360g-11017236/
Rocka Nutrition No Whey Vanilla Cookie Dough 300g;11,49;0;https://www.goflink.com//de-DE/shop/product/rocka-nutrition-no-whey-vanilla-cookie-dough-300g-11016683/
foodspring Whey Protein Vanille 330g;15,69;0;https://www.goflink.com//de-DE/shop/product/whey-protein-vanille-330g-11011224/
Arla Skyr Natur 450g;1,79;0;https://www.goflink.com//de-DE/shop/product/arla-skyr-natur-450g-11011208/
BenFit Protein Bagel Sesam glutenfrei 150g;3,49;0;https://www.goflink.com//de-DE/shop/product/benfit-protein-bagel-sesam-glutenfrei-150g-11015236/
BenFit Protein Laugenstange glutenfrei 150g;3,49;0;https://www.goflink.com//de-DE/shop/product/benfit-protein-laugenstange-glutenfrei-150g-11015235/
Followfish MSC Thunfisch-Filets Natur 185g;2,99;0;https://www.goflink.com//de-DE/shop/product/followfish-msc-thunfish-filets-natur-185g-11011866/
Future Farm Future Chicken 200g;3,99;0;https://www.goflink.com//de-DE/shop/product/future-farm-future-chicken-235g-11013881/
Gervais Hüttenkäse orig. 200g;1,49;0;https://www.goflink.com//de-DE/shop/product/gervais-huttenkase-orig-200g-11013478/
Likemeat Bio Chicken Vegan 180g;0,90;2,99;https://www.goflink.com//de-DE/shop/product/likemeat-bio-chicken-vegan-180g-11011108/
REWE Beste Wahl White Tiger Garnelen 450g;9,99;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-white-tiger-garnelen-450g-11017495/
REWE Bio Black Tiger Garnelen 180g;3,99;4,99;https://www.goflink.com//de-DE/shop/product/rewe-bio-black-tiger-garnelen-200g-11015020/
REWE Bio Lachsfilet 200g;4,79;5,99;https://www.goflink.com//de-DE/shop/product/rewe-bio-lachsfilet-200g-11015019/
REWE Bio Portionen vom Lachsfilet 250g;6,59;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-portionen-vom-lachsfilet-250g-11017365/
REWE Bio Speisequark Magerstufe 250g;0,75;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-speisequark-magerstufe-250g-11013039/
Wilhelm Brandenburg Hähnchen Innenbrustfilet 350g;4,99;0;https://www.goflink.com//de-DE/shop/product/wilhelm-brandenburg-hahnchen-innenbrustfilet-350g-11014868/
